walk	I_WALK	0 1
after twice left walk twice left walk	I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	5 6 5 6 2 3 2 3 7
and twice opposite right look left run	I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_LEFT I_RUN	3 3 4 3 3 4 5 6 7
after twice run twice opposite right walk	I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_WALK I_RUN I_RUN	5 5 6 5 5 6 2 2 7
after twice opposite right jump twice jump	I_JUMP I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_JUMP	6 6 3 3 4 3 3 4 7
and twice opposite left jump right walk	I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_RIGHT I_WALK	3 3 4 3 3 4 5 6 7
after twice left walk twice right look	I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	5 6 5 6 2 3 2 3 7
and twice opposite left run right look	I_TURN_LEFT I_TURN_LEFT I_RUN I_TURN_LEFT I_TURN_LEFT I_RUN I_TURN_RIGHT I_LOOK	3 3 4 3 3 4 5 6 7
and right run twice opposite left look	I_TURN_RIGHT I_RUN I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK	1 2 5 5 6 5 5 6 7
after thrice right run twice run	I_RUN I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN	5 5 2 3 2 3 2 3 6
and twice opposite left look twice left turn	I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT	3 3 4 3 3 4 6 6 8
and thrice right jump right run	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_RUN	2 3 2 3 2 3 4 5 6
after twice opposite left walk right jump	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK	5 6 3 3 4 3 3 4 7
after twice opposite left walk right run	I_TURN_RIGHT I_RUN I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK	5 6 3 3 4 3 3 4 7
after thrice right walk left walk	I_TURN_LEFT I_WALK I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK	4 5 2 3 2 3 2 3 6
and twice look thrice opposite left turn	I_LOOK I_LOOK I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	2 2 5 5 5 5 5 5 7
and around left turn twice left look	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	2 2 2 2 5 6 5 6 7
after twice opposite right walk right walk	I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_WALK	5 6 3 3 4 3 3 4 7
and opposite right turn thrice opposite left turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	2 2 6 6 6 6 6 6 8
and twice right run twice opposite left turn	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	2 3 2 3 6 6 6 6 8
and left run thrice left jump	I_TURN_LEFT I_RUN I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP	1 2 4 5 4 5 4 5 6
and twice opposite right run opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_RUN I_TURN_RIGHT I_TURN_RIGHT I_RUN I_TURN_RIGHT I_TURN_RIGHT	3 3 4 3 3 4 6 6 8
and right walk thrice left walk	I_TURN_RIGHT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	1 2 4 5 4 5 4 5 6
and twice right turn thrice left look	I_TURN_RIGHT I_TURN_RIGHT I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	2 2 5 6 5 6 5 6 7
after around left turn twice right walk	I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	5 6 5 6 2 2 2 2 7
and right run thrice opposite left turn	I_TURN_RIGHT I_RUN I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	1 2 5 5 5 5 5 5 7
after twice walk twice opposite left look	I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK I_WALK I_WALK	5 5 6 5 5 6 2 2 7
and right walk twice opposite right jump	I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_JUMP	1 2 5 5 6 5 5 6 7
after twice look thrice right run	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_LOOK I_LOOK	4 5 4 5 4 5 2 2 6
and twice opposite right walk left walk	I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_LEFT I_WALK	3 3 4 3 3 4 5 6 7
and thrice left look left run	I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_RUN	2 3 2 3 2 3 4 5 6
and thrice right run opposite left turn	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_LEFT I_TURN_LEFT	2 3 2 3 2 3 5 5 7
and twice opposite right turn twice opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	3 3 3 3 7 7 7 7 9
and thrice left look twice look	I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_LOOK I_LOOK	2 3 2 3 2 3 5 5 6
and twice left jump twice right walk	I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK	2 3 2 3 5 6 5 6 7
and thrice right jump twice run	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_RUN I_RUN	2 3 2 3 2 3 5 5 6
after thrice right run twice look	I_LOOK I_LOOK I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN	5 5 2 3 2 3 2 3 6
after twice jump twice opposite right jump	I_TURN_RIGHT I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_JUMP I_JUMP I_JUMP	5 5 6 5 5 6 2 2 7
after thrice right jump left jump	I_TURN_LEFT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP	4 5 2 3 2 3 2 3 6
after thrice left run right jump	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN	4 5 2 3 2 3 2 3 6
after twice opposite left turn twice right jump	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	6 7 6 7 3 3 3 3 8
after left walk twice opposite left walk	I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	5 5 6 5 5 6 1 2 7
and left jump thrice left run	I_TURN_LEFT I_JUMP I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN	1 2 4 5 4 5 4 5 6
and twice opposite right walk opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT	3 3 4 3 3 4 6 6 8
after left look twice opposite left jump	I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_LOOK	5 5 6 5 5 6 1 2 7
and left look twice opposite left run	I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT I_RUN I_TURN_LEFT I_TURN_LEFT I_RUN	1 2 5 5 6 5 5 6 7
and twice opposite right look opposite left turn	I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_LEFT I_TURN_LEFT	3 3 4 3 3 4 6 6 8
and right jump thrice right run	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN	1 2 4 5 4 5 4 5 6
after right jump twice opposite right run	I_TURN_RIGHT I_TURN_RIGHT I_RUN I_TURN_RIGHT I_TURN_RIGHT I_RUN I_TURN_RIGHT I_JUMP	5 5 6 5 5 6 1 2 7
after twice opposite left walk left walk	I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK	5 6 3 3 4 3 3 4 7
after twice walk twice opposite right run	I_TURN_RIGHT I_TURN_RIGHT I_RUN I_TURN_RIGHT I_TURN_RIGHT I_RUN I_WALK I_WALK	5 5 6 5 5 6 2 2 7
and right jump twice opposite right jump	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_JUMP	1 2 5 5 6 5 5 6 7
after thrice opposite right turn right run	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	5 6 3 3 3 3 3 3 7
after twice right turn twice opposite right walk	I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT	6 6 7 6 6 7 2 2 8
and thrice left walk right look	I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_RIGHT I_LOOK	2 3 2 3 2 3 4 5 6
after left look thrice right jump	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_LEFT I_LOOK	4 5 4 5 4 5 1 2 6
and twice opposite left jump left walk	I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_WALK	3 3 4 3 3 4 5 6 7
after twice left turn thrice right run	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_LEFT I_TURN_LEFT	5 6 5 6 5 6 2 2 7
and around left turn around right turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	2 2 2 2 5 5 5 5 7
after twice right walk twice opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK	6 6 6 6 2 3 2 3 8
and thrice left run opposite left turn	I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN I_TURN_LEFT I_TURN_LEFT	2 3 2 3 2 3 5 5 7
after twice opposite right jump left walk	I_TURN_LEFT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_JUMP	5 6 3 3 4 3 3 4 7
after left run twice opposite left jump	I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_RUN	5 5 6 5 5 6 1 2 7
after twice left jump twice right look	I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP	5 6 5 6 2 3 2 3 7
after twice run thrice opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_RUN I_RUN	5 5 5 5 5 5 2 2 7
after opposite left turn thrice right run	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_LEFT I_TURN_LEFT	5 6 5 6 5 6 2 2 7
after twice opposite left jump left jump	I_TURN_LEFT I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP	5 6 3 3 4 3 3 4 7
after thrice left walk right jump	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	4 5 2 3 2 3 2 3 6
after right walk thrice left walk	I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_RIGHT I_WALK	4 5 4 5 4 5 1 2 6
after left look thrice opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_LEFT I_LOOK	5 5 5 5 5 5 1 2 7
and twice opposite right turn around right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	3 3 3 3 6 6 6 6 8
and thrice left jump twice right turn	I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_RIGHT I_TURN_RIGHT	2 3 2 3 2 3 5 5 7
and twice opposite left look left jump	I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_JUMP	3 3 4 3 3 4 5 6 7
after twice opposite left run twice look	I_LOOK I_LOOK I_TURN_LEFT I_TURN_LEFT I_RUN I_TURN_LEFT I_TURN_LEFT I_RUN	6 6 3 3 4 3 3 4 7
and left walk twice opposite left jump	I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP	1 2 5 5 6 5 5 6 7
and twice opposite left walk right run	I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_RIGHT I_RUN	3 3 4 3 3 4 5 6 7
after twice right turn twice opposite left jump	I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_RIGHT I_TURN_RIGHT	6 6 7 6 6 7 2 2 8
after twice run twice opposite left walk	I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK I_RUN I_RUN	5 5 6 5 5 6 2 2 7
and thrice right jump left run	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_LEFT I_RUN	2 3 2 3 2 3 4 5 6
after twice left turn thrice opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_LEFT I_TURN_LEFT	6 6 6 6 6 6 2 2 8
after thrice left run left look	I_TURN_LEFT I_LOOK I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN	4 5 2 3 2 3 2 3 6
and twice right walk twice left run	I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK I_TURN_LEFT I_RUN I_TURN_LEFT I_RUN	2 3 2 3 5 6 5 6 7
and opposite right turn thrice left look	I_TURN_RIGHT I_TURN_RIGHT I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	2 2 5 6 5 6 5 6 7
after thrice left walk twice left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	5 5 2 3 2 3 2 3 7
and twice opposite left walk right jump	I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_RIGHT I_JUMP	3 3 4 3 3 4 5 6 7
and around right turn twice right look	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK	2 2 2 2 5 6 5 6 7
and right look thrice left look	I_TURN_RIGHT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	1 2 4 5 4 5 4 5 6
after right walk thrice left jump	I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_RIGHT I_WALK	4 5 4 5 4 5 1 2 6
after thrice right look twice run	I_RUN I_RUN I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK	5 5 2 3 2 3 2 3 6
after thrice right jump opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP	5 5 2 3 2 3 2 3 7
after thrice left walk twice look	I_LOOK I_LOOK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	5 5 2 3 2 3 2 3 6
and thrice left walk twice run	I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_RUN I_RUN	2 3 2 3 2 3 5 5 6
and twice opposite right look twice jump	I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_JUMP I_JUMP	3 3 4 3 3 4 6 6 7
and twice opposite left turn twice opposite right turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	3 3 3 3 7 7 7 7 9
and twice walk thrice right walk	I_WALK I_WALK I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK	2 2 4 5 4 5 4 5 6
and thrice opposite left turn twice left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	3 3 3 3 3 3 6 6 8
after twice opposite right look right run	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_TURN_RIGHT I_LOOK	5 6 3 3 4 3 3 4 7
after twice opposite right walk opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_WALK	6 6 3 3 4 3 3 4 8
after opposite left turn thrice right jump	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_LEFT I_TURN_LEFT	5 6 5 6 5 6 2 2 7
after right run thrice right run	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN	4 5 4 5 4 5 1 2 6
after twice left turn thrice opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	6 6 6 6 6 6 2 2 8
and left run thrice right look	I_TURN_LEFT I_RUN I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK	1 2 4 5 4 5 4 5 6
and right jump thrice left look	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	1 2 4 5 4 5 4 5 6
after left look thrice left walk	I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_LOOK	4 5 4 5 4 5 1 2 6
and twice opposite left walk left jump	I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_JUMP	3 3 4 3 3 4 5 6 7
after twice opposite left run twice run	I_RUN I_RUN I_TURN_LEFT I_TURN_LEFT I_RUN I_TURN_LEFT I_TURN_LEFT I_RUN	6 6 3 3 4 3 3 4 7
and twice opposite left look twice walk	I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK I_WALK I_WALK	3 3 4 3 3 4 6 6 7
and twice look thrice left jump	I_LOOK I_LOOK I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP	2 2 4 5 4 5 4 5 6
and twice jump twice opposite right look	I_JUMP I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_TURN_RIGHT I_LOOK	2 2 5 5 6 5 5 6 7
after right jump thrice left jump	I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_RIGHT I_JUMP	4 5 4 5 4 5 1 2 6
and twice opposite left walk left run	I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_RUN	3 3 4 3 3 4 5 6 7
after thrice right walk opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK	5 5 2 3 2 3 2 3 7
after thrice right jump twice left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP	5 5 2 3 2 3 2 3 7
after twice right look twice opposite right turn	I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK	6 6 6 6 2 3 2 3 8
and twice right walk around right turn	I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	2 3 2 3 5 5 5 5 7
after twice right turn thrice left walk	I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_RIGHT I_TURN_RIGHT	5 6 5 6 5 6 2 2 7
after left run thrice left walk	I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_RUN	4 5 4 5 4 5 1 2 6
after twice opposite left look right jump	I_TURN_RIGHT I_JUMP I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK	5 6 3 3 4 3 3 4 7
after right look thrice right walk	I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK I_TURN_RIGHT I_WALK I_TURN_RIGHT I_LOOK	4 5 4 5 4 5 1 2 6
and twice right jump twice opposite right turn	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	2 3 2 3 6 6 6 6 8
after right look thrice right look	I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK	4 5 4 5 4 5 1 2 6
after thrice left jump left run	I_TURN_LEFT I_RUN I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP	4 5 2 3 2 3 2 3 6
and twice left look twice left look	I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	2 3 2 3 5 6 5 6 7
and twice opposite left jump twice look	I_TURN_LEFT I_TURN_LEFT I_JUMP I_TURN_LEFT I_TURN_LEFT I_JUMP I_LOOK I_LOOK	3 3 4 3 3 4 6 6 7
and opposite left turn twice opposite left look	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK	2 2 6 6 7 6 6 7 8
after left jump twice opposite right look	I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_LEFT I_JUMP	5 5 6 5 5 6 1 2 7
after thrice left jump twice walk	I_WALK I_WALK I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP I_TURN_LEFT I_JUMP	5 5 2 3 2 3 2 3 6
and twice run thrice left look	I_RUN I_RUN I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	2 2 4 5 4 5 4 5 6
and twice left turn thrice left walk	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	2 2 5 6 5 6 5 6 7
and thrice left walk twice right turn	I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_RIGHT I_TURN_RIGHT	2 3 2 3 2 3 5 5 7
after left walk twice opposite left look	I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_WALK	5 5 6 5 5 6 1 2 7
and twice left look around right turn	I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	2 3 2 3 5 5 5 5 7
after thrice left walk right look	I_TURN_RIGHT I_LOOK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK I_TURN_LEFT I_WALK	4 5 2 3 2 3 2 3 6
after twice opposite left turn twice opposite left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	7 7 7 7 3 3 3 3 9
after left jump thrice right jump	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_LEFT I_JUMP	4 5 4 5 4 5 1 2 6
and twice opposite right look left look	I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_TURN_RIGHT I_LOOK I_TURN_LEFT I_LOOK	3 3 4 3 3 4 5 6 7
and thrice right jump right walk	I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_JUMP I_TURN_RIGHT I_WALK	2 3 2 3 2 3 4 5 6
after twice right look twice left look	I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_RIGHT I_LOOK I_TURN_RIGHT I_LOOK	5 6 5 6 2 3 2 3 7
after thrice left look twice left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK I_TURN_LEFT I_LOOK	5 5 2 3 2 3 2 3 7
after twice opposite right turn twice right run	I_TURN_RIGHT I_RUN I_TURN_RIGHT I_RUN I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT I_TURN_RIGHT	6 7 6 7 3 3 3 3 8
and twice opposite left turn around left turn	I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT I_TURN_LEFT	3 3 3 3 6 6 6 6 8
